Port,Status,Service,CVEs
22,open,ssh,CVE-1999-0013; CVE-1999-1085; CVE-1999-0310; CVE-1999-1321; CVE-1999-1159; CVE-1999-0248; CVE-1999-0398; CVE-1999-0547; CVE-1999-0634; CVE-1999-1029; CVE-1999-1231; CVE-1999-0787; CVE-1999-1010; CVE-2000-0143; CVE-2000-0217; CVE-2000-0532; CVE-2000-0525; CVE-2000-0575; CVE-2000-0784; CVE-2000-0999; CVE-2000-0992; CVE-2000-1169; CVE-2001-1469; CVE-2001-1470; CVE-2001-1473; CVE-2001-1474; CVE-2001-1475; CVE-2001-1476; CVE-2001-0080; CVE-2001-0144; CVE-2001-0155; CVE-2001-0156; CVE-2001-0259; CVE-2001-0361; CVE-2001-0364; CVE-2001-0471; CVE-2001-0553; CVE-2001-0572; CVE-2001-1466; CVE-2001-1585; CVE-2002-0639; CVE-2002-0640; CVE-2002-0460; CVE-2002-0765; CVE-2002-0883; CVE-2002-1024; CVE-2002-1059; CVE-2002-1094; CVE-2002-1644; CVE-2002-1645; CVE-2002-1357; CVE-2002-1358; CVE-2002-1359; CVE-2002-1360; CVE-2002-1646; CVE-2002-1715; CVE-2002-2379; CVE-2003-0046; CVE-2003-0047; CVE-2003-0048; CVE-2002-1547; CVE-2002-1520; CVE-2003-0259; CVE-2003-0724; CVE-2003-0786; CVE-2003-1119; CVE-2003-1120; CVE-2003-1562; CVE-2004-1357; CVE-2004-2004; CVE-2004-0411; CVE-2004-0489; CVE-2004-0551; CVE-2004-0518; CVE-2004-1440; CVE-2004-1446; CVE-2004-2069; CVE-2004-2486; CVE-2004-2760; CVE-2004-1008; CVE-2005-1020; CVE-2005-1560; CVE-2005-1627; CVE-2005-2146; CVE-2005-2189; CVE-2005-2329; CVE-2005-2666; CVE-2005-2770; CVE-2005-2771; CVE-2005-2798; CVE-2005-2872; CVE-2005-2984; CVE-2005-4310; CVE-2006-0244; CVE-2006-0705; CVE-2006-0883; CVE-2006-1206; CVE-2006-1283; CVE-2006-2421; CVE-2006-3470; CVE-2006-3631; CVE-2006-4315; CVE-2006-4316; CVE-2006-4924; CVE-2006-4925; CVE-2006-5229; CVE-2006-5484; CVE-2006-5794; CVE-2006-6301; CVE-2006-6302; CVE-2006-6608; CVE-2007-0397; CVE-2007-1063; CVE-2007-1099; CVE-2007-0726; CVE-2007-1654; CVE-2007-2063; CVE-2007-2765; CVE-2007-4321; CVE-2007-4322; CVE-2007-4323; CVE-2007-4360; CVE-2007-4361; CVE-2007-4500; CVE-2007-4501; CVE-2007-4588; CVE-2007-4654; CVE-2007-4752; CVE-2007-4886; CVE-2007-5600; CVE-2007-5337; CVE-2007-5686; CVE-2007-5715; CVE-2007-6129; CVE-2007-6233; CVE-2007-6360; CVE-2007-6505; CVE-2008-0096; CVE-2008-0097; CVE-2008-0132; CVE-2007-5616; CVE-2008-0590; CVE-2008-0852; CVE-2008-1483; CVE-2008-1537; CVE-2008-0704; CVE-2008-1657; CVE-2008-2285; CVE-2008-0534; CVE-2008-0535; CVE-2008-0536; CVE-2008-1159; CVE-2008-2573; CVE-2008-2898; CVE-2008-3234; CVE-2008-3385; CVE-2008-3564; CVE-2008-3731; CVE-2008-4181; CVE-2008-3825; CVE-2008-4726; CVE-2008-5124; CVE-2008-5161; CVE-2008-5201; CVE-2008-5776; CVE-2009-0623; CVE-2009-1745; CVE-2009-2263; CVE-2009-1165; CVE-2009-2410; CVE-2008-7031; CVE-2008-7225; CVE-2009-3369; CVE-2009-2871; CVE-2009-2904; CVE-2009-3542; CVE-2009-3710; CVE-2009-2818; CVE-2009-2829; CVE-2009-4075; CVE-2009-3702; CVE-2010-0137; CVE-2010-0168; CVE-2010-0500; CVE-2009-4510; CVE-2009-4845; CVE-2010-2305; CVE-2010-2821; CVE-2010-2975; CVE-2010-3038; CVE-2011-0539; CVE-2010-4755; CVE-2011-0437; CVE-2011-1137; CVE-2011-0189; CVE-2011-0766; CVE-2011-0949; CVE-2011-1623; CVE-2011-2245; CVE-2011-2294; CVE-2011-1624; CVE-2011-2555; CVE-2011-3870; CVE-2011-3992; CVE-2012-0099; CVE-2011-4659; CVE-2012-0814; CVE-2012-0386; CVE-2011-5000; CVE-2012-2441; CVE-2012-0338; CVE-2012-0920; CVE-2012-3006; CVE-2012-1493; CVE-2012-1339; CVE-2012-4577; CVE-2012-3579; CVE-2012-5301; CVE-2012-4559; CVE-2012-4561; CVE-2012-5975; CVE-2012-6066; CVE-2012-6067; CVE-2012-4838; CVE-2012-4898; CVE-2012-4698; CVE-2012-5717; CVE-2012-5616; CVE-2012-4694; CVE-2013-0220; CVE-2013-1154; CVE-2012-4702; CVE-2013-0711; CVE-2013-0712; CVE-2013-0713; CVE-2013-0714; CVE-2013-2302; CVE-2013-1193; CVE-2013-1246; CVE-2013-2342; CVE-2013-0137; CVE-2013-4652; CVE-2012-3039; CVE-2013-4206; CVE-2013-4207; CVE-2013-4852; CVE-2013-4959; CVE-2013-4259; CVE-2013-4706; CVE-2013-4707; CVE-2012-4078; CVE-2012-4109; CVE-2013-4421; CVE-2013-4434; CVE-2013-4436; CVE-2013-4548; CVE-2013-5997; CVE-2013-3594; CVE-2010-5294; CVE-2013-6838; CVE-2011-4327; CVE-2011-3588; CVE-2011-3589; CVE-2011-3590; CVE-2014-0709; CVE-2013-6943; CVE-2014-2532; CVE-2014-2653; CVE-2012-4638; CVE-2012-5014; CVE-2013-6372; CVE-2013-4581; CVE-2013-4490; CVE-2013-1191; CVE-2014-2200; CVE-2014-3048; CVE-2014-0960; CVE-2014-4152; CVE-2014-2198; CVE-2014-4749; CVE-2014-3348; CVE-2014-4826; CVE-2014-6271; CVE-2014-7169; CVE-2014-6277; CVE-2014-6278; CVE-2014-6603; CVE-2014-7299; CVE-2014-6501; CVE-2014-8529; CVE-2014-2015; CVE-2014-8475; CVE-2014-8132; CVE-2015-0924; CVE-2014-8779; CVE-2015-1782; CVE-2015-0667; CVE-2015-2157; CVE-2014-9462; CVE-2012-4716; CVE-2015-4195; CVE-2015-4216; CVE-2015-4217; CVE-2015-4196; CVE-2015-4236; CVE-2015-5352; CVE-2015-5600; CVE-2015-2897; CVE-2015-6510; CVE-2015-2906; CVE-2015-2907; CVE-2015-6563; CVE-2015-6564; CVE-2015-6565; CVE-2015-6280; CVE-2015-7760; CVE-2015-6333; CVE-2015-7752; CVE-2015-6316; CVE-2015-6476; CVE-2015-6367; CVE-2015-7845; CVE-2015-7289; CVE-2015-6415; CVE-2015-6389; CVE-2015-7755; CVE-2015-7754; CVE-2016-1909; CVE-2016-1907; CVE-2015-6412; CVE-2015-8362; CVE-2016-1984; CVE-2016-2230; CVE-2015-2008; CVE-2015-5012; CVE-2016-1335; CVE-2016-1329; CVE-2016-3115; CVE-2016-3116; CVE-2016-1313; CVE-2016-3654; CVE-2015-3146; CVE-2016-0739; CVE-2016-0787; CVE-2015-8325; CVE-2016-2353; CVE-2016-3959; CVE-2016-2362; CVE-2015-6289; CVE-2016-1426; CVE-2016-6515; CVE-2016-5333; CVE-2016-2183; CVE-2016-6838; CVE-2016-0897; CVE-2016-0930; CVE-2016-6393; CVE-2015-0721; CVE-2016-6474; CVE-2016-7456; CVE-2016-10009; CVE-2016-10010; CVE-2016-10011; CVE-2016-10012; CVE-2016-10102; CVE-2016-10104; CVE-2017-5544; CVE-2016-10177; CVE-2016-6210; CVE-2016-9347; CVE-2016-7406; CVE-2016-7407; CVE-2016-7408; CVE-2016-7409; CVE-2017-3819; CVE-2017-3879; CVE-2016-4927; CVE-2017-6542; CVE-2016-10305; CVE-2016-10306; CVE-2016-10307; CVE-2016-10308; CVE-2014-3221; CVE-2014-8572; CVE-2016-8754; CVE-2014-3929; CVE-2017-3204; CVE-2015-7272; CVE-2017-7722; CVE-2016-1560; CVE-2016-1561; CVE-2017-6128; CVE-2017-9137; CVE-2017-6131; CVE-2015-0936; CVE-2017-5243; CVE-2016-4996; CVE-2017-10601; CVE-2017-11353; CVE-2017-11361; CVE-2017-12426; CVE-2017-6767; CVE-2017-12976; CVE-2017-12836; CVE-2014-8428; CVE-2015-7255; CVE-2017-14115; CVE-2017-6720; CVE-2017-12928; CVE-2015-8251; CVE-2017-5200; CVE-2015-7256; CVE-2017-1000116; CVE-2015-6358; CVE-2017-10615; CVE-2017-16228; CVE-2017-1000245; CVE-2017-12261; CVE-2017-12084; CVE-2017-15271; CVE-2017-12299; CVE-2017-14176; CVE-2017-6679; CVE-2017-17459; CVE-2017-17831; CVE-2017-17877; CVE-2017-18001; CVE-2014-5394; CVE-2017-3765; CVE-2018-0010; CVE-2017-18014; CVE-2016-10708; CVE-2018-6000; CVE-2018-6825; CVE-2017-5803; CVE-2018-5473; CVE-2018-5314; CVE-2018-7236; CVE-2018-7749; CVE-2018-7750; CVE-2017-0932; CVE-2017-14459; CVE-2018-10024; CVE-2014-8421; CVE-2014-9563; CVE-2018-10575; CVE-2018-0226; CVE-2013-2233; CVE-2017-16202; CVE-2017-16203; CVE-2017-16204; CVE-2017-16205; CVE-2017-16206; CVE-2018-3737; CVE-2018-12336; CVE-2018-12338; CVE-2018-1000601; CVE-2018-0035; CVE-2018-0710; CVE-2018-14440; CVE-2018-14441; CVE-2016-8613; CVE-2018-1999036; CVE-2018-10896; CVE-2017-9001; CVE-2018-15599; CVE-2018-15481; CVE-2018-16158; CVE-2018-11786; CVE-2018-11750; CVE-2018-11752; CVE-2018-6695; CVE-2013-7465; CVE-2018-1000805; CVE-2018-5399; CVE-2018-13802; CVE-2018-0044; CVE-2018-16837; CVE-2018-17873; CVE-2018-10532; CVE-2018-16849; CVE-2018-19518; CVE-2018-9083; CVE-2018-0484; CVE-2018-20685; CVE-2018-5413; CVE-2019-1656; CVE-2019-1000018; CVE-2018-1352; CVE-2018-20798; CVE-2018-20799; CVE-2019-3918; CVE-2018-18473; CVE-2019-3859; CVE-2019-3862; CVE-2019-3855; CVE-2019-3858; CVE-2019-3856; CVE-2019-3857; CVE-2019-3860; CVE-2019-3861; CVE-2017-9626; CVE-2018-17565; CVE-2018-10242; CVE-2019-0816; CVE-2018-19589; CVE-2019-5424; CVE-2019-5425; CVE-2019-5426; CVE-2019-1805; CVE-2019-9160; CVE-2015-1316; CVE-2019-7476; CVE-2019-1804; CVE-2019-1859; CVE-2019-7690; CVE-2019-10053; CVE-2019-11328; CVE-2019-1731; CVE-2017-14728; CVE-2019-1842; CVE-2019-12776; CVE-2019-12143; CVE-2019-12144; CVE-2019-12145; CVE-2019-12146; CVE-2019-10150; CVE-2019-12549; CVE-2019-12550; CVE-2017-9387; CVE-2019-7265; CVE-2017-6900; CVE-2019-5445; CVE-2019-13115; CVE-2019-9228; CVE-2019-14332; CVE-2017-18443; CVE-2017-18444; CVE-2019-13069; CVE-2019-1581; CVE-2019-15497; CVE-2017-18594; CVE-2019-16399; CVE-2019-17069; CVE-2019-0069; CVE-2019-15017; CVE-2019-15262; CVE-2019-15849; CVE-2019-17498; CVE-2019-12147; CVE-2019-10471; CVE-2019-10472; CVE-2019-14926; CVE-2019-18465; CVE-2019-15799; CVE-2019-15804; CVE-2011-2916; CVE-2014-0083; CVE-2019-16546; CVE-2019-18241; CVE-2019-15288; CVE-2019-15998; CVE-2019-14889; CVE-2019-19750; CVE-2019-16551; CVE-2019-16552; CVE-2019-19141; CVE-2013-3619; CVE-2019-17361; CVE-2019-17584; CVE-2020-6961; CVE-2020-5319; CVE-2020-6760; CVE-2020-0757; CVE-2020-9283; CVE-2015-3006; CVE-2020-8994; CVE-2020-2146; CVE-2020-2147; CVE-2020-2148; CVE-2019-19940; CVE-2014-2721; CVE-2014-2722; CVE-2014-2723; CVE-2019-19148; CVE-2020-10364; CVE-2020-10887; CVE-2020-10888; CVE-2020-3917; CVE-2020-9473; CVE-2020-11543; CVE-2020-10262; CVE-2020-10263; CVE-2020-1614; CVE-2020-1616; CVE-2019-14326; CVE-2020-11965; CVE-2020-11939; CVE-2020-11940; CVE-2020-2185; CVE-2020-10654; CVE-2020-3200; CVE-2020-3929; CVE-2020-15312; CVE-2020-15313; CVE-2020-15314; CVE-2020-15315; CVE-2020-15316; CVE-2020-15317; CVE-2020-15318; CVE-2020-15319; CVE-2020-14580; CVE-2020-5759; CVE-2020-3442; CVE-2019-20030; CVE-2020-5763; CVE-2020-16135; CVE-2020-16134; CVE-2020-16137; CVE-2020-11733; CVE-2019-20150; CVE-2020-24359; CVE-2020-24053; CVE-2020-24056; CVE-2019-11862; CVE-2020-1683; CVE-2020-7182; CVE-2020-14818; CVE-2019-8901; CVE-2020-16259; CVE-2020-16846; CVE-2020-25592; CVE-2020-28331; CVE-2020-29055; CVE-2020-29380; CVE-2020-26201; CVE-2020-20184; CVE-2020-25619; CVE-2020-29652; CVE-2020-35497; CVE-2020-29583; CVE-2020-25196; CVE-2020-10210; CVE-2020-26181; CVE-2021-3130; CVE-2020-15833; CVE-2021-21502; CVE-2021-1378; CVE-2021-3197; CVE-2020-15938; CVE-2021-28041; CVE-2021-27891; CVE-2021-27892; CVE-2021-27893; CVE-2021-25676; CVE-2017-20002; CVE-2021-27450; CVE-2020-28695; CVE-2021-27245; CVE-2021-28123; CVE-2021-20989; CVE-2020-21995; CVE-2021-31800; CVE-2020-24396; CVE-2018-16499; CVE-2020-15387; CVE-2021-31585; CVE-2021-32496; CVE-2021-31505; CVE-2020-27362; CVE-2021-36367; CVE-2021-30129; CVE-2021-29794; CVE-2021-21800; CVE-2020-20230; CVE-2021-31580; CVE-2021-1572; CVE-2021-38173; CVE-2021-27794; CVE-2021-39615; CVE-2021-1592; CVE-2021-34565; CVE-2021-3634; CVE-2021-27022; CVE-2021-34718; CVE-2021-28909; CVE-2021-28911; CVE-2021-28912; CVE-2021-28913; CVE-2021-28914; CVE-2016-20012; CVE-2021-41393; CVE-2020-26301; CVE-2021-1419; CVE-2021-41617; CVE-2021-36298; CVE-2021-41117; CVE-2021-31352; CVE-2021-34781; CVE-2021-40119; CVE-2021-37471; CVE-2021-40520; CVE-2021-3723; CVE-2021-42114; CVE-2021-43284; CVE-2021-40334; CVE-2021-43399; CVE-2021-20146; CVE-2021-45099; CVE-2021-45885; CVE-2022-20620; CVE-2022-23110; CVE-2022-23111; CVE-2022-23112; CVE-2022-23113; CVE-2022-23114; CVE-2022-23220; CVE-2022-22722; CVE-2019-16864; CVE-2022-25198; CVE-2022-25199; CVE-2022-22945; CVE-2022-22899; CVE-2022-23642; CVE-2022-24446; CVE-2022-21716; CVE-2021-37209; CVE-2022-24715; CVE-2022-27210; CVE-2022-27211; CVE-2022-26252; CVE-2022-0738; CVE-2022-24693; CVE-2021-30064; CVE-2022-25569; CVE-2022-20692; CVE-2022-1039; CVE-2022-20773; CVE-2022-29810; CVE-2021-34601; CVE-2022-28161; CVE-2022-30957; CVE-2022-30958; CVE-2022-30959; CVE-2022-29186; CVE-2022-29245; CVE-2021-32546; CVE-2022-27782; CVE-2022-29620; CVE-2022-28704; CVE-2022-27511; CVE-2022-32974; CVE-2017-20083; CVE-2022-1668; CVE-2022-28622; CVE-2022-34464; CVE-2022-34757; CVE-2022-32985; CVE-2022-24657; CVE-2022-36321; CVE-2022-29964; CVE-2022-30270; CVE-2022-30271; CVE-2022-30272; CVE-2022-36881; CVE-2022-36908; CVE-2022-36909; CVE-2022-38133; CVE-2022-24950; CVE-2022-36633; CVE-2022-30318; CVE-2021-43565; CVE-2022-28321; CVE-2020-15340; CVE-2022-20920; CVE-2022-34425; CVE-2021-36369; CVE-2022-22239; CVE-2022-33874; CVE-2022-39260; CVE-2020-5355; CVE-2022-30307; CVE-2022-41607; CVE-2022-40735; CVE-2022-42977; CVE-2022-20854; CVE-2022-45047; CVE-2019-18265; CVE-2022-38336; CVE-2022-35843; CVE-2022-4390; CVE-2022-27581; CVE-2022-46144; CVE-2022-46832; CVE-2022-46833; CVE-2022-46834; CVE-2022-46340; CVE-2022-46341; CVE-2022-46343; CVE-2022-46344; CVE-2022-4283; CVE-2022-45430; CVE-2022-4768; CVE-2022-46176; CVE-2017-5242; CVE-2023-22316; CVE-2015-10067; CVE-2023-22742; CVE-2023-24022; CVE-2023-25136; CVE-2023-25152; CVE-2023-25823; CVE-2023-27486; CVE-2023-25804; CVE-2023-28110; CVE-2023-28113; CVE-2023-28531; CVE-2023-27100; CVE-2023-28436; CVE-2022-48428; CVE-2023-0494; CVE-2023-27538; CVE-2023-0344; CVE-2023-23761; CVE-2023-28368; CVE-2023-29054; CVE-2023-22948; CVE-2023-25555; CVE-2023-29011; CVE-2023-1778; CVE-2023-29058; CVE-2023-27408; CVE-2023-27409; CVE-2023-20046; CVE-2023-33235; CVE-2023-1944; CVE-2023-2283; CVE-2023-28319; CVE-2022-24630; CVE-2022-45853; CVE-2023-28175; CVE-2023-25187; CVE-2023-34254; CVE-2023-37237; CVE-2022-44719; CVE-2023-36611; CVE-2023-35887; CVE-2023-29131; CVE-2020-20021; CVE-2023-37948; CVE-2023-38325; CVE-2023-37268; CVE-2023-38408; CVE-2023-38951; CVE-2023-30695; CVE-2023-30702; CVE-2023-40291; CVE-2023-28481; CVE-2023-39808; CVE-2023-37426; CVE-2023-34039; CVE-2023-41153; CVE-2023-39982; CVE-2023-41939; CVE-2023-41160; CVE-2023-43631; CVE-2023-43633; CVE-2023-35793; CVE-2023-20262; CVE-2023-43652; CVE-2023-42818; CVE-2023-43660; CVE-2023-43809; CVE-2023-43068; CVE-2023-36380; CVE-2023-45226; CVE-2023-44184; CVE-2023-46322; CVE-2023-35794; CVE-2023-38994; CVE-2023-45140; CVE-2023-46446; CVE-2023-6174; CVE-2023-48712; CVE-2023-6269; CVE-2023-36654; CVE-2023-28053; CVE-2023-48795; CVE-2023-51384; CVE-2023-51385; CVE-2023-40236; CVE-2022-3010; CVE-2023-48251; CVE-2023-42829; CVE-2023-6926; CVE-2024-21653; CVE-2024-0229; CVE-2024-1354; CVE-2024-1355; CVE-2024-1359; CVE-2024-1369; CVE-2024-1372; CVE-2024-1374; CVE-2024-1378; CVE-2023-31728; CVE-2024-21885; CVE-2024-21886; CVE-2021-47090; CVE-2024-20320; CVE-2024-2443; CVE-2024-2469; CVE-2024-21865; CVE-2024-29735; CVE-2024-26303; CVE-2024-28870; CVE-2024-1728; CVE-2024-21610; CVE-2024-30407; CVE-2024-31497; CVE-2024-26907; CVE-2024-29950; CVE-2024-29951; CVE-2024-29960; CVE-2024-3646; CVE-2024-32884; CVE-2019-19751; CVE-2019-19752; CVE-2019-19753; CVE-2019-19754; CVE-2019-19755; CVE-2020-5200; CVE-2024-34146; CVE-2024-3544; CVE-2024-34713; CVE-2024-4871; CVE-2024-35175; CVE-2024-3403; CVE-2024-3848; CVE-2024-4888; CVE-2023-49222; CVE-2023-49224; CVE-2024-5813; CVE-2024-5313; CVE-2024-21988; CVE-2024-38547; CVE-2024-32943; CVE-2024-4578; CVE-2024-6387; CVE-2024-39223; CVE-2024-39930; CVE-2024-6409; CVE-2024-6580; CVE-2024-39562; CVE-2024-40628; CVE-2024-40629; CVE-2024-39345; CVE-2024-31970; CVE-2024-38508; CVE-2024-38510; CVE-2024-41254; CVE-2024-41258; CVE-2024-41264; CVE-2024-7589; CVE-2024-41909; CVE-2024-40892; CVE-2020-11847; CVE-2024-43410; CVE-2024-43798; CVE-2024-45030; CVE-2024-8281; CVE-2023-25189; CVE-2024-20350; CVE-2024-7594; CVE-2024-8451; CVE-2024-6394; CVE-2024-28812; CVE-2024-28813; CVE-2023-32189; CVE-2024-10100; CVE-2024-20329; CVE-2024-20481; CVE-2024-20526; CVE-2024-48442; CVE-2024-11062; CVE-2024-11063; CVE-2024-11064; CVE-2024-11065; CVE-2024-11068; CVE-2024-50560; CVE-2024-52010; CVE-2024-7516; CVE-2024-52308; CVE-2024-11075; CVE-2024-7517; CVE-2024-11983; CVE-2024-55560; CVE-2024-12286; CVE-2024-45337; CVE-2024-28980; CVE-2024-12728; CVE-2024-54148; CVE-2024-55947; CVE-2024-52046; CVE-2025-22275; CVE-2024-53705; CVE-2024-57811; CVE-2024-57882; CVE-2025-22968; CVE-2024-48460; CVE-2024-26155; CVE-2024-47857; CVE-2025-24366; CVE-2025-1143; CVE-2025-1100; CVE-2025-24888; CVE-2024-57790; CVE-2024-4282; CVE-2025-20158; CVE-2025-26618; CVE-2025-22869; CVE-2025-27414; CVE-2025-26466; CVE-2024-53458; CVE-2025-27256; CVE-2025-26701; CVE-2025-0115; CVE-2025-2277; CVE-2019-17659; CVE-2025-30234; CVE-2024-10831; CVE-2024-10834; CVE-2024-11042; CVE-2024-12390; CVE-2024-12777; CVE-2024-12866; CVE-2024-6829; CVE-2024-45481; CVE-2024-45482; CVE-2025-30095; CVE-2025-3364; CVE-2025-0361; CVE-2024-41793; CVE-2024-41794; CVE-2025-32728; CVE-2025-32754; CVE-2025-32755; CVE-2025-0123; CVE-2023-5616; CVE-2025-32433; CVE-2025-2903; CVE-2025-42921; CVE-2025-43012; CVE-2025-43013; CVE-2025-43014; CVE-2025-4041; CVE-2025-47203; CVE-2025-36546; CVE-2025-46712; CVE-2025-28202; CVE-2024-57273; CVE-2025-48413; CVE-2025-48415; CVE-2025-48416; CVE-2025-41380
